Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
141,62,2.0,67.6776032795015,,1.0,11,16.0,2016,0.072157581,B,B,2,629,1,,0,0,A,159654.0583783081
4645,54,2.0,76.31285054725404,,0.0,14,0.0,1977,0.006076152,B,B,30,5285,0,645.0,6,6,B,466730.8053327907
5198,7,3.0,91.90401514440288,62.83971567142777,7.0,6,5.0,1937,0.130617806,B,B,39,10418,9,900.0,1,9,B,309690.98158393835
9956,36,1.0,38.755406718524576,18.30626526242292,8.0,2,14.0,1978,0.08761909,B,B,8,1497,5,,1,0,B,91600.74197793001
10736,13,3.0,80.03033041968777,47.80159881162641,10.0,16,17.0,1992,0.090799103,B,B,74,19083,2,,5,15,B,311528.10086342023
8478,86,2.0,59.96722996245699,38.60943016919785,8.0,10,25.0,2007,0.16197556800000001,B,A,31,7010,5,4508.0,3,7,B,161307.51198226758
2720,101,2.0,59.77754076157098,35.163279274023196,10.0,20,22.0,1999,0.225824954,A,B,41,6558,7,1548.0,3,2,B,244351.41023615282
11706,7,2.0,49.830081678565854,34.183954386137096,6.0,9,9.0,1980,0.130617806,B,B,39,10418,9,900.0,1,9,B,254573.5678844734
4123,106,2.0,62.68807707320569,35.20026729409598,10.0,8,18.0,2004,0.24603154800000002,B,A,22,3151,4,2715.0,3,3,B,260776.91379740532
7985,62,3.0,88.49139704169184,,1.0,11,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A,212527.4265195844
15330,52,1.0,39.554283412487294,22.01275832702546,7.0,13,25.0,2007,0.371148999,B,B,34,7065,1,750.0,2,5,B,179476.8104947333
7567,27,2.0,74.2140900115795,,1.0,8,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A,183038.511216672
12352,6,3.0,82.98372191646696,,1.0,13,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,222592.1768936081
3608,161,3.0,81.74963962728911,51.415228897192286,7.0,5,8.0,1964,0.0006991189999999999,B,B,14,3369,24,4129.0,0,3,B,383231.9608557049
11535,6,2.0,56.57128955411287,34.53870307593466,9.0,14,17.0,2011,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,101123.73306602536
8075,27,1.0,43.37251864207703,20.374714577765413,9.0,17,16.0,2010,0.041116354,B,B,53,14892,4,,1,4,B,134497.6434555525
16505,28,1.0,45.18232856287953,18.06250630998825,9.0,4,23.0,2007,0.333891544,B,B,30,6564,1,,0,0,B,238485.4724189136
2306,98,1.0,30.447688159505947,20.897931693845,5.0,3,9.0,1974,0.31392455199999997,B,B,22,4625,11,3855.0,2,10,B,155144.01923597365
1748,88,2.0,5.49706140087997,67.62871744827193,1.0,24,22.0,1977,0.127375905,B,B,43,8429,3,,3,9,B,412511.08876429935
9435,27,1.0,46.84899272224901,22.597569066968564,8.0,8,10.0,2007,0.041116354,B,B,53,14892,4,,1,4,B,142483.7106867975
10578,22,2.0,45.578160725832994,28.475996878982116,5.0,3,5.0,1962,0.118537385,B,B,30,6207,1,1183.0,1,0,B,192794.9134059137
11645,1,2.0,64.22636086355539,35.913372998720355,8.0,12,17.0,2016,0.0071223169999999995,B,B,1,264,0,,0,1,B,209569.77439909842
7887,19,3.0,65.77099138534508,48.688877969762196,8.0,6,16.0,1978,0.309479124,B,B,35,7715,4,990.0,0,6,B,295961.9366821018
5540,27,3.0,57.6436127469155,59.425077538699355,9.0,16,10.0,1977,0.072157581,B,B,2,629,1,,0,0,A,198351.89245479504
9511,63,1.0,51.45604231584102,51.38526199825112,1.0,12,10.0,2017,0.23861713,B,B,26,3889,6,705.0,3,6,B,260824.2164651279
5354,85,1.0,28.53508416664782,12.733641792255192,6.0,4,9.0,1967,0.037177818,B,B,52,11217,1,2300.0,1,7,B,142269.26809029852
12196,23,2.0,58.646817630486765,27.335360536533127,6.0,2,4.0,2015,0.034656082000000005,B,B,0,168,0,,0,0,B,94827.30508499323
4228,7,2.0,67.87154473778412,35.335792054045776,12.0,13,17.0,2014,0.035145267,B,B,42,9292,3,2620.0,0,3,B,89269.18816884849
13385,11,3.0,72.95694262051751,44.77136206123874,9.0,12,14.0,1977,0.00016967599999999998,B,B,36,5992,0,,1,1,B,281025.5505723644
4622,27,2.0,62.153993942075296,36.09435189107802,0.0,5,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,194091.9925597275
9381,41,1.0,41.91904534806305,19.430397336918496,9.0,3,14.0,1984,0.175054867,B,B,36,10055,3,,1,0,B,215560.24087496253
883,23,1.0,46.355804257040106,,1.0,3,3.0,1977,0.014072961,B,B,2,475,0,,0,0,B,94607.97605022245
4180,45,1.0,40.3710769262108,,1.0,21,22.0,2016,0.195781053,B,B,23,5212,6,,3,2,B,230239.55572923404
16395,2,3.0,79.7222428770001,44.731218587742774,72.0,12,16.0,1987,0.130617806,B,B,39,10418,9,900.0,1,9,B,370148.6252854998
7682,9,3.0,79.8304393653747,48.26503036322548,10.0,5,14.0,1993,0.161531741,B,B,25,5648,1,30.0,2,4,B,246800.1553129698
15620,23,1.0,43.76328916885652,,1.0,3,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,130372.03180729577
5786,123,2.0,75.14501200314791,36.849866629545915,11.0,9,8.0,2009,0.0,B,B,6,2733,0,920.0,0,4,B,420616.87089225097
2540,6,3.0,82.35302308946324,,0.0,13,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,216199.81776140645
7618,167,3.0,82.02956195939946,56.86728704796024,8.0,4,5.0,1954,0.050272014000000004,B,B,21,4231,14,1020.0,0,3,B,414194.2853361465
3219,27,2.0,75.3786829779113,53.904773640050735,12.0,3,18.0,2017,0.072157581,B,B,2,629,1,,0,0,A,159497.15641013213
12633,27,3.0,81.86716565092506,81.88454797087553,0.0,12,19.0,1977,0.21140121399999998,B,B,9,1892,0,,0,1,B,182228.52002951183
6336,21,2.0,42.423079667928825,28.08748522640246,5.0,3,5.0,1965,0.034331497,B,B,25,5487,3,,0,4,B,103507.76632719485
3916,1,1.0,43.08441284195241,47.071617480653345,1.0,9,7.0,2017,0.0071223169999999995,B,B,1,264,0,,0,1,B,169749.17381476212
3851,52,2.0,65.38847515800288,66.59181453309932,1.0,13,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,180706.6412043043
3095,23,1.0,34.91328365645016,,1.0,3,15.0,1977,0.005767451,B,B,1,388,0,,0,0,B,66379.80225834278
3351,1,1.0,39.05602087994309,,1.0,17,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,153217.05107212433
3299,99,2.0,47.00961051697733,27.557611936921717,5.0,11,9.0,1971,0.012338886,B,B,35,5776,1,2078.0,2,4,B,188197.95934809055
2741,113,3.0,63.04444051929876,45.8773026582567,5.0,11,9.0,1966,0.050755569,B,B,24,5469,1,145.0,0,1,B,227828.0112908359
1351,52,2.0,63.07974371648614,,1.0,5,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,186059.10990553268
13320,66,2.0,72.7363793274722,69.64349482278698,9.0,15,19.0,2002,0.111627393,B,B,50,12238,8,1970.0,2,3,B,507621.564282382
13137,23,1.0,43.79043241399027,,0.0,10,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,121517.60412136282
1572,9,1.0,43.79787028433555,22.53965544863098,8.0,15,14.0,1995,0.161531741,B,B,25,5648,1,30.0,2,4,B,134933.00430180522
790,23,1.0,41.07441664609757,,0.0,9,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,117742.4352493535
40,29,3.0,65.09845796799003,46.505943685312346,9.0,11,12.0,1968,0.086885265,B,B,10,2277,2,1547.0,0,0,B,294802.6420533637
15450,37,1.0,36.87591013378437,20.400186448687233,9.0,14,14.0,1972,0.122190486,B,B,25,4724,2,1308.0,1,3,B,184772.17412603486
692,84,1.0,33.22250524274529,22.6614531781958,5.0,6,5.0,1961,0.14966637300000002,B,B,22,4789,2,4087.0,4,1,B,143121.97547171748
3401,74,2.0,80.82585267134866,79.44387475050334,1.0,6,1.0,2017,0.075778755,B,B,6,1437,3,,0,2,B,224079.8591957084
713,20,2.0,41.20842185979395,20.52423997883241,6.0,12,12.0,1966,0.019508796000000002,B,B,37,7687,11,176.0,5,5,B,269381.3513583736
8139,27,2.0,58.55380927130469,,0.0,7,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,177511.3148268496
14271,8,1.0,43.88463985760105,24.74541288946272,8.0,5,14.0,1987,0.458174486,B,A,26,4439,1,1130.0,1,5,B,165879.32469508826
5756,109,2.0,53.07840402332316,30.05504816653448,9.0,3,17.0,2002,0.1363303,B,B,30,6141,10,262.0,3,6,B,377934.0056289271
12533,27,1.0,43.32504270958004,37.16069091031963,1.0,5,1.0,2018,0.017647053,B,B,2,469,0,,0,0,B,132276.33756960862
4417,1,3.0,81.14356023870373,,1.0,12,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,196269.45008194575
1334,23,1.0,29.401007751362172,,1.0,4,17.0,2019,0.034656082000000005,B,B,0,168,0,,0,0,B,71690.96947386797
4328,96,1.0,36.67340725700864,16.285522177555237,9.0,3,12.0,2003,0.041116354,B,B,53,14892,4,,1,4,B,168143.3456997873
3505,88,3.0,60.38897244708644,40.26997962950908,5.0,11,9.0,1977,0.127375905,B,B,43,8429,3,,3,9,B,232785.50284502437
12416,170,3.0,77.26797275995855,46.835061195109475,10.0,17,17.0,1990,0.21843974,B,B,21,4472,6,1450.0,4,7,A,347780.91424734134
35,7,2.0,43.94828799946549,28.57821338622542,4.0,6,5.0,1964,0.130617806,B,B,39,10418,9,900.0,1,9,B,180923.1695198893
2173,181,2.0,62.19833539557827,39.680728991378245,5.0,7,9.0,1948,0.0,B,B,30,7538,87,4702.0,5,5,B,541173.3193911902
7129,40,3.0,80.93212416498206,50.13104439687518,9.0,10,8.0,1960,0.210473241,B,B,11,2398,2,1994.0,3,0,B,403979.0598937014
15853,54,3.0,58.70383374256591,41.70019368217425,5.0,3,5.0,1967,0.006076152,B,B,30,5285,0,645.0,6,6,B,246473.43882916882
15511,83,2.0,53.14307185514218,31.99379608977452,8.0,3,12.0,1975,0.100455735,B,B,43,7227,0,,1,6,A,232830.79876719593
16656,93,1.0,41.515880999394895,24.67683597841077,8.0,4,14.0,1985,0.521867054,B,B,25,6149,0,,0,0,B,134059.90597710494
3253,34,1.0,44.21745561119906,21.422794259186766,9.0,16,24.0,2002,0.069753361,B,B,53,13670,4,,1,11,B,140956.3271821275
13861,27,2.0,60.722436100076834,31.879816606500583,12.0,5,1.0,1977,0.017647053,B,B,2,469,0,,0,0,B,196519.97616932527
5249,119,2.0,47.74151036614864,28.642822599712634,5.0,5,9.0,1970,0.000995363,B,B,42,7651,1,,1,5,B,85293.61872042036
15215,17,1.0,46.692973884888374,5.941401217538019,1.0,7,1.0,2015,0.0,B,B,18,3374,5,620.0,1,2,B,212290.68408602735
7674,30,2.0,51.28302006235799,51.575294567580464,1.0,5,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,174735.17718392238
3309,127,1.0,36.52800943176572,19.645381007318726,9.0,12,16.0,1983,0.486245621,B,B,13,2514,19,,0,6,B,219071.4034771808
7765,109,1.0,31.12356650903711,24.856297780751333,5.0,8,9.0,1965,0.1363303,B,B,30,6141,10,262.0,3,6,B,184873.0324865545
6184,3,3.0,96.96659699367905,57.722085397884115,9.0,10,15.0,2015,0.050900058,B,B,43,10621,1,30.0,2,3,B,241747.94628388
2052,129,2.0,43.18195669005615,30.896362681812843,6.0,5,5.0,1962,0.020741326,B,B,24,5613,5,1340.0,2,5,B,209390.67159801672
9338,91,2.0,41.962021567382344,23.252148318729706,7.0,5,12.0,1969,0.333891544,B,B,30,6564,1,,0,0,B,175868.08203478978
3921,39,1.0,32.04987464899744,22.56663344891936,6.0,3,9.0,1969,0.42882581799999997,B,B,25,5011,8,730.0,0,2,B,152631.0902906402
8179,13,2.0,55.23295691660773,32.53087870228316,8.0,11,17.0,1998,0.090799103,B,B,74,19083,2,,5,15,B,237568.67158119823
8727,1,2.0,79.52122105330591,4.634048620392715,1.0,5,1.0,2017,0.0071223169999999995,B,B,1,264,0,,0,1,B,232726.62813693288
15679,11,2.0,62.92795167119776,28.83829961641468,17.0,4,3.0,2014,0.012338886,B,B,35,5776,1,2078.0,2,4,B,100378.01085605001
140,8,1.0,42.0126943974842,20.88717009370839,8.0,5,14.0,2009,0.458174486,B,A,26,4439,1,1130.0,1,5,B,194684.33939886768
7728,49,3.0,84.72415684760853,53.81069877150578,11.0,11,14.0,2008,0.020741326,B,B,24,5613,5,1340.0,2,5,B,303409.6417855321
7919,66,3.0,59.773209969140765,45.455721658671806,5.0,5,9.0,1975,0.111627393,B,B,50,12238,8,1970.0,2,3,B,277865.28570631734
8418,23,1.0,45.596726655228814,,1.0,17,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,143780.69994718806
7434,27,3.0,77.3297736265153,43.68012147756666,10.0,18,20.0,1977,0.017647053,B,B,2,469,0,,0,0,B,222112.92378935523
689,30,4.0,94.16493420565914,60.322255053596486,10.0,8,16.0,2005,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,517817.1629805186
11049,1,2.0,67.7561253067878,,1.0,15,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,202871.55141957555
2438,85,1.0,50.66927137958568,48.04296665766435,1.0,16,16.0,2018,0.072157581,B,B,2,629,1,,0,0,A,135862.01311987988
9320,30,3.0,76.265622419112,,1.0,4,2.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,202260.78813259903
13049,81,3.0,71.04599151212591,52.83643260253072,7.0,3,5.0,1960,0.319809354,B,B,25,4756,16,2857.0,5,8,B,286325.09704561083
6360,1,3.0,87.70107821232482,,1.0,5,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,266819.3653253512
11290,1,2.0,67.23376032341747,,1.0,16,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,205150.2473231653
7375,181,2.0,49.97886684016454,29.668130317990563,7.0,9,9.0,1966,0.0,B,B,8,1423,37,562.0,1,8,B,413262.2833313097
14813,1,1.0,41.848344469811714,,1.0,16,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,143414.10697596284
10410,6,3.0,80.79479590513914,,1.0,13,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,207833.01232519632
513,27,2.0,57.13418145660063,,0.0,16,19.0,1977,0.21140121399999998,B,B,9,1892,0,,0,1,B,145814.83843292613
10336,19,1.0,34.64762900882553,18.726965752279277,6.0,1,5.0,1960,0.309479124,B,B,35,7715,4,990.0,0,6,B,131981.4844377357
887,69,3.0,75.80554702612405,45.89594910585995,10.0,14,17.0,1986,0.000991363,B,B,33,6783,3,,1,9,B,478946.24564886215
4536,80,2.0,54.87690984764203,32.5607652452688,8.0,22,22.0,1985,0.007720281999999999,B,B,38,4788,2,,0,4,B,254263.2944001489
2395,1,2.0,64.69999397105495,61.28776594576168,0.0,4,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,164312.21619327264
14374,62,3.0,90.82461359617146,,1.0,4,12.0,1977,0.072157581,B,B,2,629,1,,0,0,A,200253.12754715577
1179,27,1.0,55.06922187698419,,1.0,13,1.0,2017,0.21140121399999998,B,B,9,1892,0,,0,1,B,160035.13900234038
9635,47,2.0,53.610583241888094,31.289235010795206,8.0,14,12.0,1979,0.298204575,B,B,16,4048,3,,1,3,B,132782.67541027322
5176,1,1.0,40.427365357783614,39.68234808055779,1.0,2,17.0,2018,0.0071223169999999995,B,B,1,264,0,,0,1,B,144040.472334819
12890,108,3.0,80.29481264687588,52.59681330269184,8.0,5,9.0,1959,0.0,B,B,23,3684,2,,0,4,B,576037.6323824784
10149,62,2.0,46.09979169369629,32.21231071425788,6.0,10,12.0,1975,0.002211665,B,B,39,7614,3,,1,5,A,240447.4520838288
298,90,3.0,73.83735254295934,45.37213468629759,10.0,18,17.0,1997,0.265088676,B,B,37,5288,0,1937.0,3,2,B,354787.3473552374
12610,61,3.0,65.19029396912669,39.247680175354084,8.0,6,9.0,1976,0.300322518,B,B,52,10311,6,,1,9,B,266705.08697586285
2537,27,1.0,47.71754259998846,,1.0,13,11.0,1977,0.072157581,B,B,2,629,1,,0,0,A,116246.85123454717
2476,107,2.0,44.614222169043714,29.38024559075638,5.0,8,9.0,1967,0.174739084,B,B,17,3379,9,100.0,0,3,B,221303.29156800723
16497,49,2.0,39.00373681538303,23.93813460152058,6.0,10,9.0,1965,0.020741326,B,B,24,5613,5,1340.0,2,5,B,188366.55835942645
7383,84,2.0,38.01222519259248,27.777618781166584,5.0,3,9.0,1965,0.006076152,B,B,30,5285,0,645.0,6,6,B,219003.7356519832
9174,130,3.0,78.9525610231212,51.382550790553125,8.0,5,5.0,1957,0.341071945,B,B,27,5664,48,2300.0,3,11,B,330587.3179446931
3039,9,3.0,73.83346311676652,44.053773308540435,9.0,7,15.0,2010,0.161531741,B,B,25,5648,1,30.0,2,4,B,268170.85082156444
14899,27,1.0,37.370829788983876,39.18460693017127,1.0,25,1.0,2015,0.072157581,B,B,2,629,1,,0,0,A,126997.37418934747
7404,61,1.0,34.42995633360837,22.59383503444141,6.0,9,9.0,1981,0.300322518,B,B,52,10311,6,,1,9,B,161452.31736000348
14792,48,3.0,76.43284706046757,49.86031558932959,10.0,12,16.0,1979,0.041124634,B,B,46,9515,5,,1,10,B,385730.55158080376
12382,23,3.0,77.02406672294111,,1.0,9,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,203620.0363281107
6063,90,3.0,74.85696775915558,43.540909376910214,8.0,13,14.0,1992,0.265088676,B,B,37,5288,0,1937.0,3,2,B,336401.9093220363
11173,6,2.0,62.64877876492208,,0.0,6,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,182625.54887189693
15901,100,3.0,58.745879155832014,40.86422647155046,6.0,4,5.0,1962,0.20014680199999998,B,B,23,3975,8,770.0,2,0,B,86706.41350206477
5174,57,2.0,52.72852657796054,32.88946306626058,9.0,9,14.0,1977,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,223562.76483518374
10144,30,2.0,62.18028327405845,,1.0,8,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,165895.48692259967
10830,37,2.0,43.60115514957445,26.686445334824825,6.0,12,12.0,1969,0.122190486,B,B,25,4724,2,1308.0,1,3,B,201994.18477491432
10550,12,3.0,81.73426948057048,48.32852154705795,10.0,8,14.0,1995,0.090799103,B,B,74,19083,2,,5,15,B,289429.68542262545
12067,2,1.0,40.48827275515687,23.382282725616403,7.0,2,4.0,1961,0.0,B,B,33,7425,1,,2,5,B,174542.97913433638
1008,6,2.0,56.18367280324071,35.41914801806131,8.0,8,17.0,2013,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,167203.8012538329
6972,45,2.0,57.78867766691691,55.03378821948593,1.0,4,10.0,1977,0.195781053,B,B,23,5212,6,,3,2,B,312993.33953244
11387,91,2.0,43.442674130385896,31.875968222931185,5.0,4,5.0,1963,0.333891544,B,B,30,6564,1,,0,0,B,166366.39324224324
3590,62,1.0,40.16019400540793,21.169896495799637,8.0,10,16.0,1984,0.002211665,B,B,39,7614,3,,1,5,A,210243.4739295358
13582,167,1.0,36.653330797652245,19.830052017776033,8.0,6,5.0,1963,0.050272014000000004,B,B,21,4231,14,1020.0,0,3,B,188580.8414830799
6437,93,1.0,41.46592987164521,24.119405647589346,8.0,2,12.0,1982,0.050900058,B,B,43,10621,1,30.0,2,3,B,139769.8887951982
11210,27,2.0,68.4538142652492,66.91893425263784,0.0,15,17.0,1977,0.017647053,B,B,2,469,0,,0,0,B,199508.37982009383
15979,27,1.0,47.42634930765681,,10.0,9,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A,148330.64862328474
5508,27,2.0,58.81160095832591,,1.0,4,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B,135468.42478463677
7658,2,3.0,99.59701141241253,64.71372726543345,11.0,11,22.0,2003,0.035145267,B,B,42,9292,3,2620.0,0,3,B,430313.98210657
12194,125,3.0,66.28858429156463,38.8957105434844,8.0,2,9.0,1970,0.040242764,B,B,25,3478,11,2729.0,3,1,B,244124.42442754025
6440,23,1.0,41.57127332130285,,1.0,21,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,119207.5184715648
11563,8,1.0,50.390862461471244,41.64289777270823,0.0,32,32.0,2008,0.09229064199999999,B,B,21,4346,2,165.0,1,2,B,97480.84579121425
11064,67,2.0,55.492555042943394,33.69477656726899,9.0,8,16.0,1978,0.007720281999999999,B,B,38,4788,2,,0,4,B,254878.06868180362
13457,6,1.0,40.32612835176775,,0.0,16,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,123044.21369945849
7815,6,1.0,74.60960941479853,78.53329298571293,1.0,16,1.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,216181.63705620068
716,113,3.0,125.28718341089989,127.47713683373175,19.0,26,24.0,2017,0.050755569,B,B,24,5469,1,145.0,0,1,B,522197.03599525994
15850,57,2.0,57.39376831066333,31.367963299289368,8.0,7,12.0,1984,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,223792.8227090731
1912,62,3.0,87.12725548755304,,1.0,6,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A,228148.44517743637
12770,177,2.0,63.99237880478071,37.723687103382225,11.0,3,9.0,2015,0.0,B,B,36,6714,2,2672.0,0,2,B,87629.08452614766
80,46,2.0,60.25721241561864,31.035147854991862,9.0,18,22.0,1989,0.18878376600000002,B,B,31,6137,4,,0,1,B,275398.33006114507
4869,26,2.0,49.53043704809576,32.25577480392292,5.0,5,5.0,1967,0.0,B,B,36,6714,2,2672.0,0,2,B,179073.75310779636
11866,28,2.0,47.918191961955245,30.13824318646491,5.0,5,5.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B,152641.39877725416
7608,1,1.0,50.41272943262186,17.36796062029219,11.0,10,25.0,2015,0.0071223169999999995,B,B,1,264,0,,0,1,B,100226.36376138523
7827,46,2.0,39.13148085513296,22.31700778426683,7.0,7,9.0,1966,0.18878376600000002,B,B,31,6137,4,,0,1,B,212108.82662344282
14277,99,2.0,57.35282548578214,36.37519556918026,9.0,8,14.0,1998,0.033493708,B,B,66,10573,1,1322.0,3,8,B,219547.19291243528
7074,6,1.0,49.20489550518749,,1.0,21,25.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,140916.74482445407
5904,28,2.0,38.47935844837161,25.16624476173094,5.0,6,9.0,1973,0.118537385,B,B,30,6207,1,1183.0,1,0,B,186259.26939452934
6356,6,1.0,40.34176329753256,,1.0,16,17.0,2015,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,122001.94866676033
16262,74,1.0,49.44200889673061,,1.0,15,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,158724.8991363692
14285,89,3.0,73.48268115944994,48.56041041612442,7.0,8,9.0,1960,0.0,B,B,25,5027,4,46.0,1,1,B,514801.7446612345
6006,62,3.0,121.84400421338717,122.49764052989154,1.0,3,3.0,1977,0.072157581,B,B,2,629,1,,0,0,A,193847.6420158582
15722,31,2.0,82.4354954758089,48.65539380335818,16.0,23,40.0,2013,0.151346216,B,A,32,5889,10,830.0,4,1,B,558262.1391143772
13266,1,1.0,40.07927553260436,,1.0,17,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,154350.52793203059
14953,6,1.0,39.40042393707752,,1.0,17,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,118094.74940767635
12399,9,2.0,54.56583491493504,29.127410198532775,11.0,2,16.0,1975,0.13012277,B,B,8,1986,0,,0,0,B,203131.5442329005
15751,9,1.0,44.17179277100629,1.251845768382359,1.0,11,18.0,2017,0.161531741,B,B,25,5648,1,30.0,2,4,B,134910.71558758084
7196,8,2.0,45.26316838396066,31.251545487956193,4.0,9,9.0,1973,0.458174486,B,A,26,4439,1,1130.0,1,5,B,204126.8476889556
11047,23,2.0,58.91113711241554,,1.0,5,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,166590.885266394
6470,98,2.0,44.16218168991611,32.269498564614324,5.0,5,9.0,1965,0.089039719,B,B,33,7976,5,,0,11,B,196300.01084121183
15141,88,1.0,39.54627117277554,19.872894977825183,10.0,16,16.0,1982,0.127375905,B,B,43,8429,3,,3,9,B,180763.61502716885
687,78,3.0,79.3589211078325,47.10088487947708,12.0,5,17.0,2007,0.09229064199999999,B,B,21,4346,2,165.0,1,2,B,356579.96341480146
61,1,1.0,54.30772660749664,55.926217416761915,1.0,4,1.0,2017,0.0071223169999999995,B,B,1,264,0,,0,1,B,170313.28886098106
16187,6,3.0,82.13695295970624,,1.0,3,17.0,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,214324.13185536186
15802,94,2.0,41.3920023180313,26.85867602990471,6.0,13,14.0,1980,0.282797669,B,B,33,8667,2,,0,6,B,194837.75236990544
32,25,3.0,88.40676229357331,,1.0,21,25.0,2019,0.069753361,B,B,53,13670,4,,1,11,B,323536.7668384776
4411,27,2.0,62.228908439874296,37.289725180546085,1.0,8,17.0,2017,0.017647053,B,B,2,469,0,,0,0,B,189803.0161192754
3620,67,1.0,42.609611322071736,22.385002179572474,9.0,12,16.0,1986,0.100455735,B,B,43,7227,0,,1,6,A,193040.95001292368
16086,1,3.0,84.64727578985074,,1.0,13,22.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,284003.00971200597
14737,1,3.0,79.00021146596234,,1.0,13,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,276242.22321348556
5927,57,10.0,59.05697501990758,36.22307210462361,10.0,22,22.0,2002,0.090799103,B,B,74,19083,2,,5,15,B,317265.3237919713
15443,1,1.0,37.88518789178515,40.31332221114066,10.0,12,17.0,1977,0.0071223169999999995,B,B,1,264,0,,0,1,B,142654.1697094247
8104,52,1.0,37.49633570051756,38.96470388895918,10.0,7,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,105567.29655620578
